@tmdzhydrr @jsscrs2 ВЫ КАНОН😭,neutral
"Для творчества не нужен план – автор «оживших» муралов в столице

https://t.co/s7eiI0qBj0",neutral
@KondratOS @varlamov Почему?,neutral
Каждый раз когда я начинаю говорить о том что я полный все кто видел меня в реале или на фото в полный рост сразу хотят меня отпиздить :),positive
@k_sudden поехали все в Сургут там полно снега,positive
"""Академию хоккея им. Б. П. Михайлова"" пополнят игроки из Северной Америки https://t.co/ql5CbdYeQz https://t.co/jO5jw3jFDK",neutral
Договорились https://t.co/JgD3cATFV4,neutral
@e_udav В ЧЕМ ПРОБЛЕМА??? НА ВСЕ СТО УВЕРЕНП ЧТО ТЕБН ПОЙДЕЕЕЕТ ФИГАЧЬ ТАКИЕ ВОЛОСЫ,positive
"Обсуждаем как собирать подпись, а жители думают, на что обращать внимание при общении с волонтером https://t.co/Q9bbS3ewLv",neutral
Оцените ✨штони✨ https://t.co/4HLHUQN08e,skip
"В Ингушетии полиция проверит инцидент со стрельбой на свадьбе

https://t.co/vhOQWZqkZR",neutral
Мне так нравится что у половины фэнов ФОБов Хэйли стоит на юпе ай мин согласен со всем и сразу,positive
сегодня мужики стали несчастными и из ущемили девушки которые матерятся а завтра их ущемит тот факт что девушки дышат,negative
@lalatuchya конечно!! щас он увидел скин филзы.,neutral
"@hanjisunnng нет, 11",neutral
@euphoriasvn МЕЕ СТЫДНО ТВОЮ ТВТВЬАЬЬА,skip
@skzpinkluvbot ПОЖАЛУЙСТА АААА НЕ ПЛАЧЬ СОЛНЦЕЕЕЕ😭😭😭😭💔,negative
@naet_oD ты достала,negative
"@kolobokushka Сынки, ваши уже были, всё забрали
(скопизвижжено из комментов)",negative
@da_sukhbat Тиймээ... Зай хэмнэсэн юм,skip
"@n_u_g_a У нас всю ночь капали, а под утро гроза",negative
@tzyluvr понятно,neutral
@vzay123 @_semper__idem_ @xMObrzFK11nDDyE @tank8087 Ты уже прочитал мои рекомендации?,neutral
@pronina_001 Ночь-лучшее время..,positive
@cherry_stray @_heynanana_ Я нет. Знаю ток что еде на что то есть и все,skip
"я добью сегодня карточку просто тыщапроцентов, хочу добавить туда кантеру и умереть довольной. ywy",positive
"@kaprizenysh Им влом силеть целую пару так, еще и бесплатно",negative
@lostgalaxy8 Если что мне не сложно 👀,neutral
@quakexwinter Блин теперь нельзя голосовать за я/Джемма 😔,negative
"@grey_pank Ну, мне угрожали...",negative
я люблю тебя https://t.co/ZLpN8E4rjE,positive
@Deadpool71177 Справа 😍,neutral
На помощь жителям Ливана. https://t.co/O2prYmGZKR,neutral
@FwLitqW98LQzxSy Понимаешь даже когда я не сказала про это💕,positive
"@aufffffffffffff Я тебя не ненавижу , я просто не упускаю шанс пошутить",positive
"Шутки*, которые вы не заслуживаете, а я почему-то шучу💅💅💅

*хуйня https://t.co/Ar8BCNbti5",negative
"У афтора жопа мозга
/минус гомосексуальность/ https://t.co/W0lO3z3Nyy",negative
"@_sokolovskayaa У меня тоже так,странно🤔",neutral
"у нее пока нет имени , но я уже люблю ее 

#мойтруддолжныувидеть #ос #OC #sketchbook #sketc #клоун #Clown https://t.co/11PVEHiR9C",positive
@VIFYASYA Вот получается почему мы постоянно деремся?😡😡😡,negative
@MarchDok Перешел на удаленку),positive
"@kukurunechka @riprv ааа
ну ок
🍿🍿🍿",neutral
Фил ю сис https://t.co/PxJls9OaW8,neutral
@Melissa_tea5 ты тоже солнышко !! спасибо большое 🥺💞,speech
@istoleurbitches А как же кушац поменьше?,neutral
@Kvitti_simon 😞 АХАХАХХА СПРАВЕДЛИВО,neutral
"@twt_andy_ а у тебя он кто 
Чан?",neutral
@kthhwa звучит клёво :(,positive
Русские собираются за столом раз в году и едят бумагу.,negative
@coffeeandvrooom Он просто все твое жранье сточит лол,neutral
пиздато https://t.co/TAd8dLGj9K,positive
может все не так уж и плохо..................... https://t.co/nMvep5yro0,positive
@esmi_el Дикаприо случайно,neutral
@namoritwt ДА,neutral
"Голикова: Суточный показатель заболеваемости COVID-19 в России с 1 октября увеличился в 2,8 раза https://t.co/czQxnLdpgF",neutral
"Все болеют за топовые команды,а я болею за FlyToMoon😎
@FTM_dota2",positive
@dvaimeni А вот мои друзья(учатся в другой школе) вообще нифига не делали. И норм. Преполвм тупо насрать было.👍🏻,negative
Это просто гениально https://t.co/V68F4RxqyT,positive
@farlaw_ лично не созваниваемся,neutral
"я надеюсь, что не поникну вновь столь скоротечно.",negative
"@polar1_1bear Идиота Вы сможете в зеркале увидеть: для олигофренов вроде Вас поясню: я к не гражданка россии, доступно?",negative
"По словам разработчиков, эффективность российского препарата выше 80%.",positive
@rocketbank Скучаю по вам 😭😭😭,positive
"@starstonite С почином, приятного прочтения. Чутка завидую.",positive
ура! https://t.co/0lZGaP5IAc,positive
"Если бы не знал чем все закончится, сказал бы что сопротивление проиграет https://t.co/OE25eBzh51",skip
Меня читает ДЖУРЯ тттттт,skip
"🚨🚨
Не уважаю Инстаграм, поэтому мое лицо очень часто мелькает здесь https://t.co/08G0tPyBmc",skip
@Vladimi24920511 @mich261213 Надо было. ..а то от шпал то вообще крышу сносит.,neutral
@Unurtsetsegn @mr_lkham Сад тавьцан гэж бну,skip
Мне теперь плохо,negative
@mindarinka ПАХАХХАХА... ТАКОВА СУДЬБА,skip
Уровень всего: рассматривать органические светодиоды на биологии https://t.co/7QXkPQ0XGV,neutral
"@NeKrevetka :DD 
Катару сотворить попросят, хз 🤣",positive
@_flynix кать ты милкфик читала? там кое-что другое протыкало немного другую дырку не совсем правильными методами с помощью молока,neutral
@Vasisualiy10 @mcandrewbad @ScumbagSiberian @xzlN6GABUooQgVi ващета С😜,skip
"@Aksakalko @Red4x @bulbota @ewenk_yu @dima67574 @Motolko Она пиздец уродливая, в ней и в части ходить то стыдно должно быть...",negative
"Ай честито

https://t.co/KEKoR5jBIT https://t.co/WN86mymlzV",skip
"@im_jimins_chlen Тю
За правду угрожать",negative
ненавижу мелкую соль.,negative
@misha_bright Тогда спать ложись не в час ночи!!!1!!!,negative
@8fhO9Cc7I6wZEpn да,neutral
что бы вы понимали сейчас 8 утра я иду гулять,neutral
"@finanzru А кто развалил?  Канешна,Госдеп?",negative
"Гладамо вас како паничите! 
🤔 https://t.co/LHWoYW4fr5",skip
В Дагестане восстановили отстраненного по подозрению в коррупции врача https://t.co/WqzM2Ry5dR #press-reliz,neutral
"@cskmvlr я знала. ну типа каждый год мы определяем эту хуйню в магазинах, ибо мама только сладкий хочет, водянистые ей не нужны.",negative
@Volodarskiyy Так))) Доброго)) https://t.co/h0zF533N6i,speech
@SolncevaL @hellisbett @firelaskowsky @disap_pear_fuck *шепчет сержу* она тебя убьёт если откажешь,negative
хочу ПИВА,positive
"а если не подняли или уволится папа, мне нужно будет свалить в другой город. подождать с кредитом и тд",negative
@Li22988592 @LGrebneva Ну хоть так ...,skip
"@teniztunyq АААААА!!!!

У меня тоже такое выходит, я не знала об этой фишке

У меня такое количество людей замьючено по этой причине

Пасип😘",positive
@sasukemybf сладких снов моя соулмейтка,positive
"@sofknhappy я верю, но сильно сомневаюсь(",negative
@shelomov Здравствуйте! Передадим ваши пожелания разработчикам :),speech
"@pokgfe Ты не просто глупая, ты охуевшая тупая малолетняя пизда, надеюсь тебя ещё пиздят родители",negative
я хочу какую-нибудь штучку но не знаю какую...,positive
"Показала маме эскиз тату которое иду бить, она сказала я больная",negative
Пересматриваю Бойцовский клуб. Там че Джаред Лето снимался в эпизоде?,neutral
"@workaround_9 Надеюсь, запрещено во всех)",negative
@OPECAMA почему?,neutral
"Боже блять, Даша, прекрати мне сниться, пожалуйста",negative
"@sflizxw2 Да, что то тебя давно не видно",neutral
На улице ещё светло а я уже еду домой боже кайф дааааа,positive
"Я бы не рождалась, слишком много дерьма в этом мире",negative
просто обожаю это «[поётся на корейском]» в субтитрах американских/английских шоу https://t.co/6P2O6Ol3YL,positive
"Заюш блять конечно искусственно выращивают
Но не все что искусственно выращивают хуевое блять",negative
@Tsagaaxan 200К,skip
"@Idzuna2 Где ты был, когда мне было 6 лет",neutral
"@firsowalex Он что, в результате умрет?",negative
@Prosto__Li Для таких твитов и стоит выходить замуж,positive
пиздец меня трясет чет и из-за этого еще тошнит,negative
"вопрос: зачем ребенку две двери в комнате
ответ?",neutral
моя подруга вручила мне зенитовский брелок со словами с прошедшим тебя бомжиха друзья правильные 5 звезд из 5,positive
"@NikkiFuture @therusfed Можно спросить ""не хама""?
*В п...у  Вам лень* ? А в куда не лень?

** Так в статусе написано",negative
"@mad_harson И нельзя это так оставлять. Учитель должен учить, а не развивать комплексы в учениках.",negative
@dimsmirnov175 Хуйло,negative
@FF_LL_KK ☝☝Новая реальность😆,neutral
@erichshutup мы разбудили монстра,negative
"Вот что то, а гели этой серии у ив роге офигенные. Мне очень нравится ещё бразильский кофе)) https://t.co/hw24S4P30D",positive
@wooseokkissme Летс гоу ками 3 серии а потом спать,neutral
"претворятся, что все хорошо, иногда бывает ложно.

как хорошо, что ты не знаешь мой тви.",negative
@LaZyCrAzYOrc Это кое-кто уже понял😂,positive
Ты кто https://t.co/496DtVB2qU,skip
"@queerbt Ну-ну, радикальные группы всё еще хуже",neutral
@prettytorya @MorganMaure Что такое сигарета,neutral
"@papintsvetochek Офигеть, будь осторожна буб🥺",positive
@SJmyHB ТАК ВОТ КАКИЕ У ТЕБЯ НОГИ https://t.co/pRnBOOIoim,negative
@SaaMilovanovi3 а што ми не да  превод са стране? :-),skip
"Я всё ещё не знаю, я правильно пишу волькры на английском?",neutral
@effke этт ничего не значит,neutral
ох уж эти взаимно невзаимные бляди.,negative
@KoshavilM Просто паскудно ржу 😅,positive
@rumochkin Д-да...👉👈 https://t.co/IL1lZhAWXm,neutral
"Настоящая альфасамцовость должна проявляться в каждом твите, каждом вздохе, каждом движении глаз.",neutral
"@Vanchouzzz Главное вовремя спать ложиться -- сейчас ))
ну и гулять нужно таки... час два...",neutral
@Dr_Mozgoprav Это какой канал?,neutral
"нет я типо серьезно пришла, потусила 30 минут и ушла",neutral
ПАКЕТИК ПОМОЩИ ОТ БЕСПОМОЩНОЙ ВЛАСТИ https://t.co/fsPTMr7S7V с помощью @YouTube,negative
@EllieSame Надо?,neutral
@BTS_twt УВУ,skip
@pzdbl @1888daTRUE По ходу никаких.,neutral
@MarinaKondraaa Барса и жена просто хорошо симулируют!,neutral
@bayasakov Надаа нэгийг авчаач 🙋‍♀️,skip
@moriskzn @_crash_n_burn @regett Пользаки на проде протестят,neutral
"Вечер, сидеть в машине и реветь. Но нельзя. Реснички новые.",negative
"Так ору, что даже повторяюсь в словах, ну да ладно, слишком смешно :""D",positive
"@JennyNightberry Еда
Лучше
Еда
Не
Ага
ХОРОШИЙ ТАКОЙ СПОСОБ ОРНУТЬ",skip
"@youreintrap Вводить, буб",neutral
@sofleee @Your__Alpha__ БЛЯТЬ ЦЫЦ ТЫ ЧТО ВООБЩЕ,skip
@Arseny_Petrov Второе дерби подряд уже играют похуистически,negative
@jadno_ Хвала,neutral
осуждающе смотрю на кое кого,negative
"@SYudji Выпейте воды и постарайтесь успокоиться, да. Можете ещё умыться",neutral
Я симба нахуй!!! Будущий король прайда!!!! https://t.co/zPaA0weqet,negative
@pepivuul1 Бубуничка моя,positive
@liksa_im хороший тренер получился бы)) а главное опыт есть,positive
@_bakkka Жиза😃,positive
Только что опубликовано фото https://t.co/DYHKqKN951,neutral
"@seendure я не знаю как это описать

ссылки на фанфики? и твитты которые я боюсь публиковать https://t.co/CeXoeI8f1i",skip
"Врач-реаниматолог из Италии обратилась к россиянам: ""Это война"" - МК https://t.co/apUfSpO0dG",neutral
"https://t.co/nPioWc1bhB
Krona Park II получил звание «Выбор года»!",positive
@marygeneralova В моём доме только одно животное(спойлер: я) и оно щас сидит печень готовит https://t.co/e0988EdFnB,neutral
"@MaeboraKim А ты обнимай пока дома никого нет😂😂😂
Я ждуууу👀💕💕💕😂😂😂😂😂😂💕💕💕💕💕💕💕💕💕💕💕",positive
@_your_unnie_ пищу😭😭😭,negative
@mapofthekoo БЛЯТЬ Я ДУМАЛА ЭТО ТВ МЕНЯ ЕБНУЛА ЗА ТАНЕЦ,negative
"Дональд Трамп заявил, что армия США боролась не только с фашизмом, но и с коммунизмом
https://t.co/xFPCyK27bI",neutral
"В Бейт-Шемеш десятки человек молились в синагоге:

https://t.co/Z8f1w4pk10 https://t.co/21m20DH0MH",neutral
"@dobryydobryak Гуета
В такие моменты думаю почему я не Хусъ",negative
@apathiquee Ну ради акка сделать придётся🧐,neutral
надо загрузить лабу а он упал,negative
"мне даж пойти не к кому, потому что никому нахуй не сдалась 
ну как-то настроение стало еще хуевее",negative
@saduglymad Я даже не знала что есть такая больница в бишкеке 🤡 хотя я в принципе от жизни города отстала,neutral
Они себя пометили https://t.co/W8z4VbqZRX,neutral
@Xayahot @waimonka @kiwwani Не ожидала,neutral
"@Bol_Dementora Спасибо, что написали - номер забрали.",speech
НАСТЯ ХВАТИТ БИТЬСЯ ОБ СТЕНЫ А ПОТОМ СТРАДАТЬ,negative
@Foxy_methoxy Ого. Не знал.,neutral
@mintandproud я помогу....,neutral
"@AlikaSoboleva Я сейчас так засияла ☺️❤️ Как же я тебя люблю 🥰❤️❤️❤️ Все сердечки отдаю, потому что я люблю! https://t.co/bEDIuqSun0",positive
@mofe_s_ спасибо👉🏻👈🏻🥺💝💝,speech
@_Fashington @Fake_MIDRF не слышу никаких криков только ропот о новых лишениях и изощренных методах отъема денег и будущего,negative
Горящие новости туризма от Онлайнтурс! https://t.co/dL0xujj64S,neutral
@ddaawwoogg @coffeeforunnie БЛЯТЬ ВСЕ АНИТА Я ТЕБЯ БЛОКИРУЮ,negative
@TomokoIbukuro @d_dolgor Барааныхаа чанарыг үзүүлж...чи контакт ойлгоогүй вайна ккк,skip
"«Газпром нефть» передаст омским медикам антисептики собственного производства
https://t.co/fslFsC2NAF
#Омск https://t.co/K3ax6QEO49",neutral
"@love_geek77 Вообще да,только из-за этого и хочу осень",neutral
блин родители приехали =-=,negative
"День 37
Все еще хочется умереть, но не за компом
Ведь 
Сова никогда не спит",negative
@edupsy1221 Исбасиба😍,positive
@EeOneGuy Пописать в твиттер умные твиты я так понимаю,neutral
@AngelNeo4 Нет я софт😔,neutral
@killkinas Ляяяяяя,skip
@DoNotFenceMeIn Я даже без шампанского в этом году..,negative
"Программиста Александра Литреева, арестованного по делу о наркотиках, задерживали по заявлению анонима – МБХ медиа https://t.co/pEpSHOP9VM",neutral
ДТП с двумя погибшими: 19-летний водитель внедорожника признал вину https://t.co/P7LMtOfEy7,neutral
"@_leehwang_ Там мак в районе с домом ДАБЛ ФЕЙС, там прям красиво 😭💔 https://t.co/WVrxqyq0MJ",skip
стоп это мой персонаж его нельзя ХЕДканонить—,negative
"@olltea Азащп, спасибо, смотивировала, солнце",speech
@filologlol Конец лета👴,neutral
@redwitchhhhv Нормально вроде👉🏻👈🏻,neutral
@BTS_twt @ti_shto_straus Сокджинии😌💜,skip
"Если работать дома надоело, есть альтернатива:

https://t.co/yr1AHk6XXg",neutral
мне так грустно думаю поехать купить пива перелить его и засесть где нибудь в додо или кофейне,negative
отправила преподке работы по психологии дошкольника https://t.co/3745CDUVCP,skip
@scherbakovx ели чо скажи чо скока деняк!,neutral
Просто красивые картинки🧚🏻‍♀️🥺 https://t.co/38hgUVYoOk,neutral
@russia_sila М-да..,neutral
@_kankary_ можно🥺❤️,neutral
@samwinchestersu понятно..,neutral
"@yescking Не знаю, почему тогда все Фатуи и большинство обычных жителей-нпс нарушают?🤔",neutral
@Odbayar1206 туслах н ебаримтаа уншуулчдаад даргадаа ийм юм авчраёд өгцөн байх өө,skip
"@6RpiDJJC0OYRxHj Лоооол, ты даже на обои меня поставила, как мило 🥺",positive
@KMirrou Тддошдоиррлл,skip
@baby_kookiiie Ох мама,skip
Путешествие в Китай - отдых на острове Хайнань - особенности курорта https://t.co/tK0kHTgs39 через @YouTube,neutral
"Чем я могу поделиться с тобой, когда ничего не осталось для себя?",negative
"@pustotim в настройках выйди и зайди нормально, лол. может сработает.",neutral
она.......... https://t.co/fwub1ft0qn,neutral
опять выложил лидеру все как есть. даже неудобно стало. 🙄,neutral
"МУДО — муниципальное учреждение дополнительного образования.
Какое название, такое и образование.",neutral
Сафнауэр: В Испании Перес наверняка вернётся за руль,neutral
"@foreltut Кот ебанат, храпит у меня в комнате на всю квартиру",negative
@Oleg_Lark Мой любимый,positive
@astakmichael Миш?,skip
@Jovanowsky Седи бе мирен ти реков да не праиш проблеми 🤪,skip
"хотели отправить меня на ЛФК и я бы конечно пошла,но моя нога,боюсь,не выживет",negative
@lop_lollypop @boleyushchiy Я здесь,neutral
@menyavcezaebalu я буду рада,positive
@queer_school мы нарядили дома елку и у меня наконец-то появились силы и время убраться в комнате!🦖🦖🦖,positive
"К сожалению, нет( https://t.co/I9gACrpQDX",negative
@xxlxms так как раньше уже нельзя),neutral
@minisugadaddy УМОЛЯЮ МИНХО,skip
"@iamdarksido Мне нельзя играть в я никогда не, я буду проигрывать вечно",negative
@bekasplus @MidAutmn Дя,neutral
"@VSchneider__ Спасииибо, дорогая, надеюсь, что получится 😊😊😊",speech
@elenalll1976 @moscester Через пролежни у классовых борцов...,neutral
@hope_hoyaa Гуд морнинг онни,positive
стихотворение https://t.co/D7yug1FbQO,neutral
а я просто ебанутая поэтому так реагирую на него,negative
@phansheart отстань бля,negative
"Ну, и теперь чтобы отпраздновать мою ахуенность, я еду в мак",positive
"@velocitygd автомобили не крадут, а угоняют, пиши правильно, пожалуйста",negative
"@pursetsky2 После прочтения ""tw"" человек перестает читать твит?",neutral
"[vesti]  #Путин: если не будет СНВ-3, то ничто не сдержит гонку вооружений https://t.co/mbYwCxXtRZ",neutral
"@pyrokinezis нет, только глагольные аабб, а ты не завидуй",neutral
"У мен ночь пересадка, думаю пойти попробовать поспать ещё часов до 11, потом поем и уже надо будет выходить 

Сложно тт",neutral
в Африке крута https://t.co/tLDGCI0UOe,neutral
"СБР предложил Польховского на пост главного тренера сборной России: Яндекс.Спорт
https://t.co/97g082iMKr...
https://t.co/OJVKxfqOBz",neutral
"так я тут досматриваю кимецу 
ньют готовся я щас буду тебе орать в лс",neutral
@hvlpbl просто ты не встретилась с нами,neutral
я вчера такая оставляю всю домашку на утро а сегодня такая просыпаюсь за полчаса до пар,negative
В ленте адепты евроторга https://t.co/g3pqhinV6B,neutral
@BettsPonytaile АААААААААААА ВЫНЕСЛО,skip
на этом я с вами прощаюсьhttps://t.co/XBUoeYs6W3,neutral
@aksioman Ну можно конечно к трансплантологам сходить....,neutral
"Мы просто за последнюю подводку поругались
А так лучшие подружки 💜💜🖤💜🖤🖤 https://t.co/jreZ17YXUL",positive
"2 банана, потому что я не хочу есть целый день. А из-за того что в бананах много калорий, то типо покушала.🗿👍",neutral
@ilovejamiaiero представляю...,neutral
@severuselorense Ммм...почти как у меня оценки),neutral
Как сережки https://t.co/EGFypqPede,neutral
@mfmf_twt ДА ХОТЬ БЕСКОНЕЧНО МАШ ТЫ ПРЕКРАСНА🥺🥺🥺🥺🥺🥺😳,positive
@liliithinluv 11 А,skip
мой доисторический ноут щас мне все нервы вымотает тем что гугл не может открыть одну страницу уже минут десять,negative
"@tonny_twt Я рада, что с тобой сегодня всё в порядке 💜",positive
Чет я заебался показывать магию вне Хогвартса ... Не хватает уже умственных способностей.,negative
"А эта ваша Ванга ваще кто, какой-то новый экономический аналитик? Или из какой-то крупной фарма-компании? 🤔 https://t.co/RszGbL31oX",neutral
@Gulerot2 Ну вы посмотрите как этот зайчик🐰 улыбается ✨🥰😍,positive
"Во Франции запустили сайт, разоблачающий русофобские вымыслы https://t.co/3knrPxiKcM",neutral
@KEEP_R0CKIN убивать проще)))),negative
@ThistleArts Разумом и логикой выстраиваются деловые отношения. В близких отношениях критерий один - хочу или не хочу этого человека . Все .,neutral
@youknow_itisya Аххаха 🤡🤡🤡,positive
"Оооо, я вспомнила как меня буллили в школе...
Как много же я слез тогда пролила",negative
"@NuriyaCatflat Это уже не кошка, это какой-то лесной дух! Какая гривища 😍",positive
Маленькая пёся это Фрэнк если что,neutral
@animestruggleru ПОЧЕМУ МНЕ НИКТО НЕ СКАЗАЛ,negative
@caucasus_north @littlevasya85 @tvjihad И они все делают по Корану - даже ссылку могут дать. Вопрос интерпретации,neutral
Срочный Приказ Минобороны РФ: Усилить Систему Слежения в Черном Море https://t.co/ExZToMd6Xy через @YouTube,neutral
"https://t.co/wxGr6BvBGp
САХАРНЫЙ ДИАБЕТ – ТИПЫ, ПРИЗНАКИ, ЛЕЧЕНИЕ
#Таврия",negative
"Я, кстати, открыл игру, которую Феликс рекнул, и умер через полсекунды от начала✌️",negative
"@ijdgafm Но ты мне прям хорошо объяснил, спасибо с:",speech
@HeeLilo попробуй объяснить одаренным что их наебывают на бабки,negative
все ваши проблемки яйца выеденного не стоят. вы даже не знаете что такое настоящая проблема,negative
@Redriot251017 @76Alff почему?,neutral
"@blacktriss Ну я ж неебацца люблю помогать всем, вот и пришлось....",negative
@jmnsbgftcck Это похоже на маленькую чёрную птичку которая сидит на скале☺️,neutral
@migrrrainee Резонно,neutral
@iwannttt Спасибо 🤩💕,speech
"лрт
когда от природы волнистые тащемта, но мНЕ НЕДОСТАТОЧНО",neutral
хочу👀,neutral
@korolevay_ulia почему????,neutral
Я не ожидала что атака титанов мне так в душу западёт,positive
@iremeslo Так это продукт ваших скреп,skip
"@Yolovlu Название, быстро!",neutral
"@markassus закрой им глаза, рано ещё видеть такое",negative
@stayholemenho Просто ты лучший! 😌,positive
@nextily_kpop блинь я лужица,skip
"Блять последний мейкер не сохранился 👺 как вы можете понять, мне действительно нечем себя занять.",negative
"Меня тонко унизили, сказав что камера на Айфоне лучше 🤦",negative
@1964Darhan &gt;либо тупо не можешь выполнить вежливой просьбы человека,negative
"@mr1717mailru1 Для меня, почти северный",neutral
всем хорошего дня мои дорогие!!!!!!! https://t.co/goHeSfAilK,speech
бля сегодня в 6 разбудили господи что я вам сделала,negative
@itskatysworld готовь жопу https://t.co/XdoBv4lklC,negative
"""Славный парень"" дорама оказалась очень хорошей.💜 #ExaArmy #ExaBff @BTS_twt https://t.co/A0iSoEX7G1",positive
@BWvIPrEOtwW6Vh8 @0010_01 Чмошник как ведёт себя он не достойно президента,negative
"Я: вижу плачущее животное
Я: я не буду плакать я не буду плакатьянебудуплакатьянебудуплакать я плачу",negative
я теперь поняла почему делают аккаунты взаимными. я понял,neutral
@radio_photo @jjkismybby так и знала надо спрашивать максима непосредственно,neutral
@purp_purp_purp частный самолет дайске вылетел за рюмкой держу в курсе,neutral
"@fuckUbitchchan с момента покупки ноутбука я усердно буду копить на сраный билет и чисто на какие нибудь покуп очки 
буду тратить их на тебя",skip
@eniialedam тоже даш,skip
"ОФИЦИАЛЬНО: Никлас Зюле сдал положительный тест на коронавирус.😷 

#Agiveo #ФутбольныйМенеджер #Зюле #Бавария https://t.co/EGt9JvdkXE",negative
"@seaisinside Ооооо да, или ещё ложить. ПолОжила. Думала так и не говорят уже, ан нет.",neutral
"@hordrontt Кому она дала-то йопт? Она подруг ""бьёт""

И нахуя тогда на шмотки акцент?",negative
@dorrroti пошли пить пиво за старую дружбу,positive
"В Комздраве рассказали о 31 петербуржце, которые умерли от коронавируса в мае-июне https://t.co/l7bOYp4by4",negative
@elita_on Сча погуглю,skip
Только что опубликовано фото https://t.co/RaVqitMMXD,neutral
как позвонить маме и сказать «мам сорь пж только не бей но я чуть не сожгла дом и саму себя тоже» ссссука я боюсь,negative
"@epidemiclord @RunnerTomsk По оф. цифрам скорее всего Вы ошибетесь. По реальным, ну не знаю, не дай Бог конечно! 😊",skip
Сказка на ночь... https://t.co/Ln3HVRBosw,neutral
@erdene457 Дэмбээгийн үгээр явахгүй ээ хө одоо ард иргэдийнхээ ахуй руу өнгийж ухаалга зохицуулалт хийх цаг,skip
@stupid_hoeSI ДА,neutral
что ни год то проебы мои то подарки приходят слишком поздно то я забываю про друга 😃😃,negative
"@thirteenpers :(((( не стоит :((( луяше потрать время на себя,своих друзец и родных 🥺🥺🥺правда не нужно",negative
@deyadei Мой крааааш,positive
@riddjenny1 зато вот секс ради важного сюжетного звена очень даже,neutral
"Блять, меня пиздец трясёт. И я не могу понять почему. Возможно я снова перенервничала. https://t.co/3m5IBcH42z",negative
хочу чтобы меня *********.,positive
"@ikracaulfield19 спасибо за взнос в мой мемный фонд
*поклонился*",positive
@3GVaS8sVRzHzYMI Не надо взрываться,neutral
"@takidaya Нееее, у нас не так",neutral
"@SdibqJgth Раз головой работать не способен, пусть хоть руками поможет",negative
"@slythendork я знала, что подвох где-то рядом(((((((( жизнь без стекла не жизнь",negative
@jeonbabyx да мне больше всего обородни нравятся,neutral
"@showmeinamore Вот не так, от слова совсем. Хоть я бывшим и не писал, но фантазировал.",neutral
@mz44999 короче.. не права.. это не фотошоп а Фестиваль Маланок у Чернівцях https://t.co/KvqCPKbjsH,neutral
@staynewluv ЗНАЮ,neutral
"@spritenyoongi Но почему, малышка? Ты же супер, все справедливо!!!",positive
@GLOBALL78 Государственные преступники?,neutral
Таварын истеу керек сату керек кешке тамак жатпаидыгои мен сиакты минау не деид минау недед деп,skip
"ян русский на сотку все запятые где надо🤙🏻👍🏻👍🏻👍🏻👍🏻
я ещё сидел думал чо не так с этим твитом",positive
"у меня после каждой истерики наступает стадия суки, ненавидящая всех и вся, готовая менять всё в своей жизни...",negative
"@KoshavilM оо, а как назывался? я в детстве обожала такие истории, даже не сказать, сколько перечитала))",positive
"@myzhfelixanelee Спасибо за инфу! 
...вот же пидор..",negative
"Одноклассники решили устроить выпускной
Надеюсь они не нажруться прямо перед родителями блин вы что...",negative
@ProfessorChoSY Спокойной ночи https://t.co/RglximeVIa,speech
@coldmaaay Если бы только город... в тот день в Намцах тоже интернет пропал,negative
но стилизация музыки конечно гениальная тупо до слез,positive
@CuamckuyKot @borisenkodmitr А где связь с нынешним счастьем и казнью?,negative
Так хочеться😊 https://t.co/S1bFwJHl5E,positive
"@Anatolii70 @helensmail551 Всегда, прежде как посочувствовать укролетчикам - вспомни эту дату и кадры. https://t.co/Y1ISebxdCx",negative
@bredpittovna Спасибо 💛,speech
@1aeooon ахаха,positive
у нас нихуя.                             а у нас хуи. https://t.co/EKru7qjjG1,negative
Голова не болииииии,negative
"Выдавила две слезинки и дальше сижу с покер фейсом
Нет ну шо за херь",negative
"Блин, мне очень нравится это фото :)) #PokemonGO #GOsnapshot  #Mewtwo #Pokemon #GOBelarus https://t.co/Y6oxVYYP9i",positive
"@_Sovyshka_ja Врядли)
Док @kusi_pupsiaru  и Аморушка @amornews тебе об этом подробнее расскажут, поет коть или нет)))",skip
"Выложила рисунок и первой моей мыслью через минуту было ""бля, я через телефон не проверила""",negative
@virus_am71 @svetafed12 Ща поищу этот мегаполис,neutral
УМОЛЯЮ https://t.co/EyhWIgajzS,skip
70 миллионов арми вперде,neutral
отдайте мне альбом прямо сейчас https://t.co/qcJYGUwW2f,neutral
"А еще у меня есть блядский подвал. 
И он такой ахуенно большой!",neutral
@MrAlgrizly @daniilborsh Одно другому не мешает😉,neutral
@wild_cat_Vasily Петух у деда был такой.,neutral
стоп что...в вк на видоса есть реклама...чегоооо...сколько я спала???,negative
"@glinomes_19 @Chik88367204 @victor70z @gruppa_voina @GraniTweet Я не фем, и говорю что если хочешь сосать - соси",negative
@ganbaatar_prv @Ragchaadalai хоолойны өвчинд сайн гэдэг хүмүүс идэж л бсн,skip
С тобой!!!!,neutral
"@Modya_201 Давно необходимо настучать ему по лысине и затем отправить его домой в дурку, засиделся тут.",negative
я не знаю слезы потекли и все,negative
а поч я постоянно пишу о своей жизни здесь моя жизнь не интересная,negative
